name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.	T00346116_FF11_1.TXT	T00346118_FF5_1.TXT	T00346121_FF2_1.TXT	T00346125_FF3_1.TXT	T00346128_FF13_1.TXT	T00346130_FF12_1.TXT	T00346131_FF15_1.TXT	T00346132_FF14_1.TXT	T00346135_FF7_1.TXT	T00346114_BF5_1.TXT	T00346115_BF1_1.TXT	T00346119_BF4_1.TXT	T00346120_BF8_1.TXT	T00346127_BF3_1.TXT	T00346129_BF10_1.TXT	T00346133_BF7_1.TXT	T00346134_BF6_1.TXT	T00346113_BMS2_1.TXT	T00346117_BMS16_1.TXT	T00346122_BMS8_1.TXT	T00346126_BMS3_1.TXT	T00346136_BMS10_1.TXT
PVRL3	-0.104221131	0.16633642	0.528875004	6.531025548	6.63524668	6.364958163	6.50061483	6.315832699	6.902463391	6.364348982	6.768623394	7.020995575	6.869904981	6.609478101	8.340325863	6.451811332	6.029658177	6.252448234	6.444494986	6.458395908	6.923459227	6.87063934	6.328893213	6.505608029	6.318355654	6.486408007	5.492834154
GBP2	-0.647712583	0.302818138	0.202615806	8.99554574	9.643258323	9.801726498	9.951441923	9.784954009	10.29511405	9.330593889	10.0452691	8.817168883	9.023434443	9.739622116	9.083931595	7.850394988	9.474111081	9.187324811	8.341627242	9.862398845	8.934892926	10.1454714	9.033404815	9.178799248	8.495109746	7.463133383	9.891494546
IL2RB	-0.119961497	0.551067728	0.481152394	5.867922031	5.987883528	5.96921212	6.41491792	5.043962164	6.364879035	6.36248089	5.712420923	6.093614521	5.882387875	6.047076301	5.890994305	5.959637675	5.985188807	6.051680319	5.487482826	6.257368092	5.664356043	6.11307071	6.085717371	6.297221216	5.920256143	4.963128518	5.606884375
IL8	-0.482494868	0.291346453	0.552130531	8.774534093	9.257028961	11.51644435	9.67719418	5.601440577	8.134527348	5.866319161	12.41730661	13.04164231	9.86246913	7.195916983	7.027645619	7.748496578	12.68758844	4.957559744	7.511283329	6.912580502	7.490968344	5.02375187	7.985701956	11.79610354	11.68395501	10.96734335	12.27596493
PPP3CA	-0.146224192	0.081030656	0.403611887	6.172408649	6.318632841	5.80429916	6.078101805	6.082775229	6.621190228	6.76358883	6.266646714	6.781626719	6.41352583	6.055941056	6.49104408	6.056159123	5.66356315	6.335106322	6.748194488	6.410859366	6.300224411	5.91268698	6.217395778	5.895128635	5.991990751	6.765863179	5.453096171
CD7	0.298812079	0.355290147	0.399553668	8.158294165	7.859482087	8.332279487	7.989753139	7.832504624	7.310910562	7.002917825	7.606964097	8.986274189	8.021483748	7.652251109	9.220632527	7.857410746	9.038464513	7.827595685	7.881025177	7.637688055	9.309074971	6.950617617	7.273473261	7.718316204	9.855911077	7.201038544	8.286575771
LGALS3BP	0.768600283	0.907073276	0.3740328	8.333652807	7.565052524	7.352515169	7.59261018	9.429867294	6.669076553	5.904315699	6.343979792	10.1500067	7.712300648	6.930800684	10.68149967	8.066902216	9.578192653	11.13061175	7.800406123	7.031818644	10.43852166	4.797841822	5.599174186	6.439467557	10.64334215	7.923772154	8.205935909
EMR2	0.239457934	0.336268821	0.270142003	6.85490238	6.615444446	6.422949991	6.438349363	6.478138668	6.938658001	6.128202382	6.567645638	7.101447932	6.804943343	6.658664693	6.69901046	6.727009484	7.018995864	6.519489463	7.090830664	7.371602236	6.873553294	5.980950013	6.950730005	7.379188117	6.53655093	6.617516196	7.348304208
APOH	0.286718085	0.365828368	0.397540878	7.436946828	7.150228744	7.054347505	6.142218104	7.121295799	7.035112286	7.619896233	6.795362741	8.329126002	7.346420569	6.908279455	7.409682136	7.166519485	7.835914439	7.043747899	7.16424008	7.00965048	9.19278707	6.602955768	6.620996743	7.203424581	8.58450157	6.673755426	8.172133093
AGER	0.387888324	0.751502754	0.317491807	6.152604737	5.764716413	5.349463244	5.667177749	5.249424812	5.576930394	5.879496353	5.621915173	6.850648421	5.870326744	5.817064825	7.089368859	5.204864926	7.607378257	5.853021688	5.863203067	5.490764854	8.09913752	5.371147549	6.029585103	5.969061494	5.981468901	6.349215425	5.075643936
EIF2AK3	0.120517206	0.624486304	0.554730776	5.888071322	5.767554115	4.936815865	5.578102492	6.399696754	4.807261626	5.38685578	6.408907153	7.331595731	6.213501663	4.845249975	6.433501052	5.694013976	6.193941958	5.425387346	6.403575784	5.446664815	6.512133518	4.836265182	5.22797419	5.952309724	6.012088282	6.038845754	6.368225603
HLA-DQB2	0.160222188	0.586045518	0.554204225	8.226299302	8.066077114	8.679322769	7.670526332	7.609893192	9.593889373	7.531704031	7.297262723	7.78269387	NA	8.363324621	7.654536118	9.858287765	7.476251552	8.471732897	7.600056836	8.055502752	7.848899154	8.472099002	7.222760253	11.35435545	7.512097381	6.937570543	8.477741229
MET	-0.036565532	0.590856929	0.598514689	5.955419315	5.991984847	5.651333775	5.472098298	5.785265826	6.272129802	6.024783067	5.919811128	6.29282724	6.929628559	5.57998593	6.161658818	5.998986057	6.045645119	6.159761272	6.41673243	6.284372	5.828576305	6.132696193	6.090567237	5.533557159	5.491120976	6.351684175	4.925093359
ADORA3	-0.286997425	0.066819654	0.173258732	6.407620512	6.694617937	6.461505625	6.423137558	6.407544562	6.720248514	6.760984448	6.840827532	6.901690593	6.881584616	6.854037988	6.343526049	6.349336097	6.25688551	6.506792568	6.69766676	6.713556463	6.286363014	6.369340854	6.596628481	6.653952881	6.22988046	6.573431019	5.721706503
IFITM1	0.546645043	0.116515682	0.22134283	6.986858481	6.440213439	5.197321949	6.337968564	6.374788155	6.547399089	5.953674529	6.698199503	7.584400817	6.73269074	6.535477603	8.260285796	6.369052527	6.866041632	6.183712826	6.953563814	6.530717195	7.36351078	6.369776169	6.789353183	7.392476814	8.104900548	6.625101254	7.02066772
TFCP2	0.177417225	0.589470659	0.554204225	7.221152551	7.043735327	5.788535494	6.144378596	6.799354667	8.974532899	6.272465345	7.122981619	8.61070801	7.608235625	6.072425687	NA	6.231752248	8.222314346	6.387320001	7.599426376	6.845444476	8.340951574	5.454949259	6.498231265	7.419246719	8.531582962	7.145976831	7.976634559
CD47	0.281027854	0.370538945	0.206722445	5.813133484	5.53210563	5.533518498	5.355331974	5.534513936	5.133584307	5.753260163	5.333129916	5.962780919	5.686511945	5.496319012	6.523053553	5.293935312	5.436370284	5.971206459	5.308563656	6.041489542	6.133544982	5.736576103	6.03264905	5.940498303	5.675813644	5.386218337	6.090816071
IL4R	0.307164049	0.641245737	0.286837093	6.247990154	5.940826105	5.63929184	5.325003119	5.881080857	6.891135808	5.952229258	5.819230587	6.59728208	5.175037011	6.187144385	6.948468951	6.066851417	6.589530492	5.953684088	6.070422675	NA	6.284462944	5.957956515	6.042065895	5.904493273	6.415381756	6.080300451	6.662263389
GIMAP5	-0.002511534	0.664074867	0.631275418	6.702328985	6.704840518	6.309554959	6.715342799	6.243102159	7.073812992	6.501483415	6.767738143	6.981787417	7.03625139	6.714491391	6.533751034	6.684173357	6.346279251	6.700122084	7.390476652	7.00085755	6.574716739	6.193352108	7.293627091	6.543756379	6.817218873	NA	6.349616696
PPARA	0.051250342	0.693018595	0.602850379	6.000761974	5.949511632	4.605192276	5.813064396	7.767648343	5.968266823	5.87298253	5.876220423	6.393415898	5.51284116	5.735972843	7.049350163	5.849431955	6.130250885	5.512943499	6.233320448	5.808982918	5.952021319	5.322992856	5.214662368	5.493928746	6.38037091	6.056778256	7.004871338
EMR2	0.376838808	0.088029048	0.207134017	6.056581133	5.679742325	5.551753463	5.404922177	5.178110118	5.903355602	5.887281256	6.141534851	5.26938487	5.893707464	5.887631124	6.167269359	5.165766879	6.100633149	6.577155835	5.966427744	6.399705985	5.8670537	6.493518516	6.437325301	6.974618912	5.717635684	5.473887245	5.394556424
SEPX1	0.295594484	0.242609999	0.428548489	5.788166795	5.492572311	5.177340865	4.814094248	5.58486464	5.109871315	5.475978377	5.701941869	6.902512815	5.400653508	5.265893159	6.50638789	5.004877054	NA	5.116630034	5.947734348	5.039119595	5.944079396	4.514077438	4.772523768	6.70022608	6.795597973	NA	7.328581167
NFATC2	0.872369306	0.214084104	0.277586653	6.957310164	6.084940857	6.233118438	5.79281652	6.171655461	5.690371327	5.857988322	6.267914921	7.501414678	6.460216048	4.788972001	11.39253314	5.500429462	6.868079023	5.980063322	7.817185739	5.33009605	8.622684226	4.394203247	5.011606432	6.741560453	9.104593418	6.903711042	6.778286576
CCNL2	-0.219546511	0.015231302	0.270142003	7.508239419	7.72778593	7.67290577	7.552143337	7.715646997	7.737548166	7.831050423	7.676984603	7.912710021	7.710085455	7.740998596	8.948218468	7.042838437	7.401621553	7.412525596	7.151840121	7.402491763	7.755334948	7.171555304	7.339970743	7.536338791	7.66310532	7.15177456	7.629496847
NFAT5	0.12948484	0.480004637	0.399725011	6.41049143	6.28100659	6.328475071	6.468490208	6.252449536	6.508525136	6.180622809	6.285562531	6.442344976	6.670065387	5.392523652	6.517027959	6.260093236	6.505135925	6.627552266	6.19728235	6.45355099	6.616876841	6.586483029	6.766453505	6.090174733	6.407293195	6.009122191	6.299342363
IL12RB2	0.328239677	0.309762994	0.322225463	6.258482919	5.930243242	6.047863837	5.777744833	5.034448584	5.688996437	5.562794172	5.816962303	6.756392211	6.160014936	6.526971868	6.914553887	6.417067894	6.491485828	6.368371021	6.2595559	6.456325999	6.844928317	5.656361711	4.284924895	5.763445383	6.525456728	6.695237014	6.682563371
PLG	-0.124116668	0.140992319	0.389117838	6.891732165	7.015848833	6.403871446	6.969955539	6.753995857	7.283238771	7.374225738	7.02512509	7.121382146	6.969869286	7.240975626	6.795012925	6.704120588	NA	7.104969529	7.369033844	7.2289854	6.886515032	6.565699892	7.166895871	6.792827081	6.692727235	6.567795397	6.826203184
HLA-DMA	-0.180860461	0.330870909	0.277357217	6.475460574	6.656321035	6.539613628	6.298703153	6.576290627	7.010367665	6.688302717	6.404609463	6.788776595	6.93996852	6.660256948	6.562208672	6.812008901	6.463629535	6.43246754	6.743813176	6.556795477	6.483477306	6.909558876	6.646765097	6.508825318	6.369322742	5.587561065	6.104553763
KIR3DL2	0.146425391	0.922948549	0.412635106	6.680717012	6.534291621	6.172774721	6.304349845	6.7873837	6.498219614	6.827346005	6.053482263	6.487990068	7.185614935	6.491463436	6.77728099	5.904926747	6.498943915	6.876789209	7.022599451	7.2504998	7.008964944	6.423645916	7.410863174	6.445926871	6.359837164	6.299459085	6.569583889
MPST	0.998236074	0.403938613	0.277586653	8.028371408	7.030135333	6.058240356	7.181722756	7.771028394	6.013769793	6.288953794	6.541135868	9.971962134	6.871546148	6.572858758	11.14074492	8.181435149	8.169049408	5.666701792	8.554861841	6.666126152	9.977105185	5.224639156	5.714506942	6.830554747	10.13222864	8.125284755	9.985589614
THBS4	0.03977429	0.745630528	0.597125038	7.46282889	7.4230546	6.831596937	7.030190036	7.314363502	7.467665444	7.583348102	7.257137001	8.369928473	7.741929717	7.211332187	8.103265301	6.995293935	7.62689738	7.098792118	6.969619134	8.343775477	7.762609694	6.854536779	7.023578085	7.764235268	7.536035391	7.215529014	7.722607991
C1QL2	0.022950504	0.768170212	0.604388848	7.991328789	7.968378285	7.518466938	7.908692558	7.771503556	8.245937564	8.19866654	8.328045253	8.028264063	7.776613472	7.939214619	8.129363502	7.587555627	8.378564829	7.685836828	7.515794486	8.103331403	8.249911393	7.717288682	7.614865335	8.920494447	7.664561997	NA	8.328376941
IL1F6	0.19321191	0.77745183	0.371680666	6.373531124	6.180319214	5.568589378	6.157681671	5.676029221	NA	5.95318792	6.161712674	6.955598708	6.484030494	6.485723644	6.863660129	6.224187103	6.487275704	6.010506411	6.373593002	6.119513371	6.765704087	6.185660314	6.333606108	6.034004352	6.314997189	6.646987334	6.496209501
IL1RN	0.214032945	0.340367427	0.323118013	6.065766335	5.85173339	6.225895068	5.893019898	6.085439863	5.756655685	5.516727598	5.629572747	6.080649675	6.010077255	5.467562722	6.510833796	5.678920869	6.173599555	5.732466392	4.966467892	6.103440281	6.351999718	5.831328366	5.761026719	7.098078501	6.087068395	5.97782047	6.581911398
GAB1	0.124380523	0.654449102	0.550764603	6.782388432	6.658007909	7.301226802	6.423035594	6.15160103	5.60136631	6.752975763	6.519254959	7.016529075	7.438694324	6.717387324	7.341745464	6.774342269	6.415686673	6.966335117	7.063466793	6.608236895	7.695508599	5.455972451	5.958405028	6.115869379	8.480256266	6.512836251	NA
GSTM5	-0.157152301	0.203725345	0.389117838	5.906735646	6.063887947	6.232767114	5.704742065	5.726732293	5.964390278	5.810735553	6.203168436	6.707431026	6.086689978	6.138334781	6.426968504	6.009870035	6.361469221	5.977853843	5.393707127	6.260657424	6.620818291	5.169949851	5.72766578	6.017922828	5.69375009	5.643521626	5.483408774
CXCR3	-0.019425607	0.531670653	0.611382716	6.836940007	6.856365614	5.945203466	6.746039345	6.5821699	7.119052733	7.090372028	7.075784084	6.862831959	7.295670332	6.990166681	6.820648346	6.312287837	7.04268938	6.946984382	6.791195979	7.74913897	7.051208907	7.044221997	7.150495994	6.727478853	6.45588475	5.940727676	6.847257023
HSPA1B	2.421447294	0.040957224	0.15479993	8.795341385	6.373894091	6.749833664	5.601516674	5.605477709	5.245399919	5.682218762	7.155998525	9.335233932	6.345823049	5.643544585	11.93696247	9.607915789	10.45029551	5.899093223	11.316475	6.674059759	10.91897918	5.041928914	5.262527604	7.529318445	10.44269857	10.43210397	8.827079576
PPIL3	0.632840371	0.421086555	0.371325464	6.901800212	6.268959841	6.287109324	6.045558067	5.909046189	5.982491385	6.077337003	6.113178891	8.047042613	6.320967889	5.637907206	9.557834824	5.431279636	6.50924798	4.636717893	7.17748338	6.397835517	10.07013928	5.684002874	4.684805484	4.548797526	9.661482966	6.972846668	8.390928728
ITPR2	0.477400155	0.228687823	0.231113314	6.749057818	6.271657664	6.544339947	6.034354929	6.057543656	6.207199587	6.064979787	6.030923617	6.807092887	6.892695257	5.805789306	6.973347746	6.522539819	6.285264278	7.495254259	7.042948596	6.750499039	6.393974336	6.007959874	6.677056435	9.010274106	6.217430237	6.055795151	6.305407764
SARM1	0.512571932	0.517435191	0.325844517	6.928756751	6.416184819	5.881133741	5.421074317	5.884529734	6.876574156	6.413175744	6.247948752	7.839121796	6.589398776	6.592706356	10.26702181	6.145001287	6.389362696	6.352418405	6.643604749	6.547533304	NA	6.215179356	6.208055621	6.607504536	8.376325702	6.714510291	6.678563254
BPHL	0.037974814	0.509586911	0.596579034	6.590374673	6.55239986	6.793225753	6.010795232	6.325162931	6.563333536	6.476895336	6.578883424	6.814092946	6.978511567	6.430698013	6.386143428	6.545967512	6.682624735	6.735498294	6.575106446	6.474242409	7.48233048	6.270963678	6.089870425	7.949791023	6.616207759	6.042137379	5.823987188
ABCB10	1.244253492	0.198753577	0.228725061	7.544282653	6.30002916	5.532792449	5.450640575	6.490858455	5.204198264	5.625522839	7.252696619	8.768391836	6.609530163	5.765631241	11.72540067	6.328839201	7.293151566	6.025686293	8.296607505	6.209226116	9.380939989	4.954582544	5.593424919	7.757207663	9.74909794	8.376677372	6.384832704
SIGLEC1	0.180822035	0.613785468	0.412635106	6.315984527	6.135162492	5.255593848	6.101683768	5.850585885	6.372359256	6.302013269	5.680000924	6.759837698	6.573938534	6.320449242	6.761028111	5.800247301	6.169783596	6.626215407	6.4321296	6.793669967	NA	6.506390269	6.808409869	6.288290107	5.294124311	5.984119809	6.327405972
CD1C	-0.218112051	0.081408408	0.333371332	7.96929845	8.187410501	7.907661115	8.047079566	8.196483667	8.532099502	7.966679672	8.325782397	8.375080755	8.088684181	8.247143652	7.956901643	7.432564098	7.918037811	7.825893828	7.880637602	8.223611589	9.69733596	7.386697295	7.533261785	7.854324254	8.076327313	7.433840611	8.381446061
CSF3	0.216608147	0.515190571	0.355407039	7.124975319	6.908367172	6.916814864	6.745806705	7.242947487	6.783842482	6.542910448	6.642524681	7.590070817	6.887938442	6.822448618	7.306280723	6.697902898	7.575009415	6.962640453	7.013912262	NA	8.304176604	6.408007159	6.91057064	6.656307464	7.677212252	6.509449576	7.478234378
F12	0.967005539	0.150232823	0.231113314	8.214749662	7.247744124	6.92746893	7.080083911	6.904035198	7.228730631	7.236631172	7.022289505	8.710387528	7.341031048	6.779039192	9.836259963	7.39016167	9.494341985	6.662465235	7.431541629	7.226075113	9.60672169	6.662962138	6.761105219	6.908682733	10.85569392	6.734127055	11.22160726
IL5	-0.456591078	0.080027491	0.270142003	5.451066269	5.907657347	5.914022715	5.32398755	5.451355858	6.491359001	6.204695499	4.179480741	6.705232717	6.614926864	6.283855174	4.806226899	5.200338894	5.702300175	5.848323447	5.829869788	5.206100094	5.425851602	5.519645848	5.279560805	5.737997998	5.417284447	5.727597849	5.162763647
CD3G	0.359282413	0.377713142	0.231113314	6.134305101	5.775022688	5.532167648	5.787513043	4.937057618	6.331078922	6.164329074	5.581007934	6.265704051	5.770767194	5.605578711	6.651414139	5.015463766	5.556925907	6.23448563	6.43418019	6.530220483	6.208820249	6.027841543	6.592865627	6.247527095	6.167443665	6.03275754	6.046020485
GSTM5	0.110189076	0.303438444	0.494326893	6.476626757	6.366437682	5.590903568	6.444118366	5.881047931	6.392041694	6.844057146	6.739201913	6.588174931	6.573730292	6.244663292	7.145236744	6.217260699	6.538104136	5.969519482	6.255622847	6.248135118	6.708625125	7.006605329	6.14256635	6.367649145	6.934620617	6.184102413	6.478099841
ADORA2A	0.481938779	0.161553847	0.202615806	6.425590844	5.943652065	5.70615726	6.001428139	6.086170961	5.937193595	5.422826005	6.210022381	6.791905987	5.554218714	5.782945541	6.7368939	6.488724338	5.778910958	6.545065296	5.953422866	6.299376782	5.546323678	6.703671228	6.615712363	7.619470511	6.130915041	6.143160692	6.971033315
HLA-DPA1	-0.280818995	0.307706249	0.323118013	5.815866891	6.096685886	5.905737826	5.754255345	4.839725716	6.461461186	6.309377544	6.249442344	6.510483325	6.091656105	6.748033587	5.381394125	6.199732805	6.015680531	6.041155821	6.305434662	5.893841055	6.053724789	5.911537379	5.696963053	4.687780517	5.62171246	6.081261808	5.716050583
PRKAB1	0.173441563	0.848227501	0.517764726	7.248798636	7.075357073	6.230648135	6.387736691	6.940519595	7.201857374	6.991200554	6.745767227	8.112332966	NA	7.992794044	8.222685128	6.852528606	7.209677661	6.652510331	7.027518563	6.894537601	8.024756231	6.491080014	6.576602323	6.897633654	8.215038273	6.910794129	8.259019757
IL10RB	0.946721346	0.11806263	0.227950208	6.522307327	5.575585981	5.333767994	5.082859609	5.331462328	5.176831771	5.145053113	5.878262181	7.427171914	5.597601107	5.207263813	8.740281948	5.892782273	6.468573633	4.755985184	6.852336392	5.489713899	8.023285802	5.118107313	4.354658999	5.657097109	9.447434681	6.540032543	7.44970548
CCL17	0.177899486	0.417996808	0.427168127	6.194328395	6.016428909	5.2990014	5.965056127	5.953654474	6.343358339	6.333887986	4.93189385	6.716234435	6.337017133	6.267756437	6.569014636	6.289423754	6.02330424	6.31551015	6.61628454	6.287465926	6.376277299	5.547181521	6.191374703	5.904699031	6.405861708	5.895941355	6.10393028
VAV2	0.602545509	0.127276041	0.172875647	6.05364234	5.451096832	5.014702004	5.541399368	5.533397227	5.29781877	5.298764078	5.443401465	5.925864892	5.711233244	5.293290439	6.451066597	5.145062808	5.201302439	6.556921312	5.954296351	6.431099469	6.303340532	6.805191539	7.144969825	6.319174398	5.499540536	5.107721019	5.7776636
NCR1	-0.005330088	0.501832524	0.625125223	5.741394134	5.746724222	5.667674505	5.216670104	5.819298274	5.877402818	5.897539079	5.593012913	5.986135548	6.134553669	5.528231088	6.694725044	4.938830268	5.493513639	6.602555792	5.881747655	5.376212422	6.049206377	5.416969716	5.770209593	5.808588835	5.906522965	5.635933216	5.063108214
FYN	0.756179938	0.115843312	0.210086709	6.134419894	5.378239956	5.064415227	5.510441429	4.224699288	5.093271759	5.48139893	5.235534223	6.914800785	5.495708294	5.383889671	6.970838883	4.898302702	6.482370372	5.179856145	5.636533017	6.034976569	7.407166334	4.961322315	4.798745696	6.669894748	8.278206365	5.827402421	6.60184306
